X,Y,Name,description,osm_id,operator:type,healthcare:speciality,addr:full,amenity,capacity:persons,healthcare,addr:city,source,building,TestingAvailability,BedAvailability,VentilatorAvailability
9.9146323,11.4767795,Disina Primary Health Center,,3059002669,public,,"Disina A, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.9582304,11.3846653,Faggo Model Primary Health Center,,3059002670,public,,"Faggo A, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.9474095,11.4750874,Maternity and Child Health Center Guddu,,3059002671,public,,"Faggo B, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.0138168,11.4887034,Rimi Dispensary,,3059002672,public,,"Dango, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.867879,11.4603151,Sorodo Maternity,,3059002675,public,,"Disina A, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.971308,11.5221474,Tsumba Maternity,,3059002676,public,,"Dango, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.0141192,11.41215,Yana Health Clinic,,3059002677,public,,"Yana, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.0162981,11.4060346,Yana Maternity,,3059002678,public,,"Yana, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.9635284,11.4281967,Zigau Maternity,,3059002680,public,,"Faggo B, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.1588509,11.3815064,Dogiwa Dispensary,,3059057439,public,,"Doguwa, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.1649543,11.3855291,Doguwa Maternity,,3059057440,public,,"Doguwa, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.0849931,11.5014751,Eldewo Dispensary,,3059057441,public,,"Shira, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.1227239,11.390235,Gaburgu Dispensary,,3059057442,public,,"Tumfafi, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.105673,11.4270037,Gazan Tumfafi Dispensary,,3059057443,public,,"Tumfafi, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.0350296,11.4464804,General Hospital Shira Yana,,3059057444,public,,"Yana, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.182223,11.3574917,Gulbun Dispensary,,3059057446,public,,"Doguwa, Giade, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.1874224,11.4247559,Kafin Hardo Dispensary,,3059057449,public,,"Giade B, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.1528653,11.4876077,Kargo Dispensary,,3059057450,public,,"Kilbori B, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.1106484,11.4603505,Model Primary Health Center Jamaa,,3059057452,public,,"Kilbori B, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.04592,11.4608354,Shira Maternity,,3059057454,public,,"Shira, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.1001597,11.3643429,Tsafi Maternity,,3059057456,public,,"Tsafi, Shira, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.1642771,11.4436373,Tumfafi Maternity,,3059057457,public,,"Tumfafi, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.2466281,11.3830399,Bombiyo Dispensary,,3059255347,public,,"Sabon Sara A, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.2112498,11.3886115,Giade General Hospital,,3059255351,public,,"Giade A, Giade, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.2039942,11.3555638,Jugugu Dispensary,,3059255352,public,,"Jugudu, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.3697516,11.4907551,Masaku Dispensary,,3059255357,public,,"Gangai, Katagum, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.296658099999998,11.4980331,Model Primary Health Center Zabi,,3059255359,public,,"Zabi, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.2031453,11.387912599999998,Namu Hospital,,3059255361,public,,"Giade A, Giade, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.2041274,11.5196909,Uzum Dispensary,,3059255365,public,,"Uzum, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.264302,11.4354095,Yandore Dispensary,,3059255367,public,,"Giade B, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.264323699999998,11.4358728,Yandore Maternity,,3059255368,public,,"Giade B, Giade, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.2297007,11.4276657,Zindiri Dispensary,,3059255371,public,,"Giade B, Giade, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.569617,11.4851048,Barmo Dispensary,,3059336148,public,,"Gwaram, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5526418,11.488254,Farin Ruwa Dispensary,,3059336150,public,,"Gwaram, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.5952657,11.4090019,Gainan Fulani Dispensary,,3059336151,public,,"Ajili, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.6626109,11.4933378,Kafin Zaka Dispensary,,3059336157,public,,"Sarma, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.719373,11.3751338,Lemari Maternity,,3059336159,public,,"Sade East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.7088507,11.5030259,Malatin Dispensary,,3059336160,public,,"Yanda, Damban, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.6434521,11.424242800000002,Sarma Community Dispensary,,3059336163,public,,"Sarma, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.6441094,11.4250546,Sarma Primary Health Center,,3059336164,public,,"Sarma, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4263941,11.5191962,Chinade Primary Health Center,,3059431102,public,,"Chinade, Katagum, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.520810699999998,11.3563983,Dabji Dispensary,,3059431103,public,,"Sirko, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.536103,11.5185667,Dagayari Dispensary,,3059431104,public,,"Gangai, Katagum, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4487983,11.402785,Dallari Dispensary,,3059431105,public,,"Tofu, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.52284,11.4024,Diggeri Dispensary,,3059431106,public,,"Ajili, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4765688,11.5062811,Gangai Dispensary,,3059431107,public,,"Gangai, Katagum, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4632326,11.4205011,Hardawa Dispensary,,3059431108,public,,"Hardawa, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4618496,11.4131316,Hardawa Maternity,,3059431109,public,,"Tofu, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4494864,11.453149,Jabdo Dispensary,,3059431112,public,,"Jarkasa, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4859966,11.4394651,Jarkasa Dispensary,,3059431113,public,,"Jarkasa, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.5229702,11.4885712,Kafin Bubari Dispensary,,3059431114,public,,"Gwaram, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.4268133,11.4995445,Madachi Dispensary,,3059431115,public,,"Gangai, Katagum, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4975021,11.4858544,Rigar Ganji Primary Health Center,,3059431117,public,,"Gwaram, Misau, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.4216563,11.5168945,Uguwar Kudu A Chinade Maternity.,,3059431119,public,,"Chinade, Katagum, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.4339549,11.3771252,Waliya Dispensary,,3059431120,public,,"Sirko, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.8977585,11.453656,G/Jarma,,3059447551,public,,"Janda, Damban, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.7961805,11.378737,Kaugama Dispensary,,3059447554,public,,"Lanzai west, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.8960248,11.249201,Garin Abare Health Center,,3059466625,public,,"Papa North, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.8239954,11.3398887,S/g/lanzai,,3059466627,public,,"Lanzai west, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.8396419,11.2068127,Sabo Gari Papa Health Center,,3059466628,public,,"Papa North, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5917001,11.3165493,Nahutan Sade Dispensary,,3059474493,public,,"Sade West, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.5802834,11.2466537,Yunbunga Dispensary,,3059474495,public,,"Sade West, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.6017017,11.2952746,Zandam Gari,,3059474496,public,,"Sade West, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.6321577,10.3410501,Felun Abba Dispensary,,3060370439,public,,"Rauta geji, Toro, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.63343,10.3396903,Felun Abba Maternity,,3060370440,public,,"Rauta geji, Toro, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.5441992,10.4266301,Runtu Dispensary,,3060370443,public,,"Rauta Geji, Toro, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.8315034,10.322831,Abubakar Tafawa Balewa Teaching Hospital,,3060394139,public,,"Dan Iya, Bauchi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.8270321,10.3193229,Police Clinic,,3060394146,public,,"Dan Iya, Bauchi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.8286688,10.3155845,St Low Cost Maternal and Child Health Clinic,,3060394147,public,,"Dan Iya, Bauchi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.839911,10.3189582,The Peoples Clinic,,3060394148,private,,"Dan Kade, Bauchi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.7341563,10.4049218,Yelwan Kundun Health Clinic,,3060394149,public,,"Kundun Durum, Bauchi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.5047489,11.3233949,Ajili Dispensary,,3060540702,public,,"Ajili, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.465127,11.3201978,Central Dispensary,,3060540705,public,,"kukadi A, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5261983,11.2198669,Diggiri Dispensary,,3060540707,public,,"Lago, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5369589,11.3375086,Dunkin Kasuwa Dispensary,,3060540708,public,,"Ajili, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5370556,11.3361472,Dunkwui Kasuwa Primary Health Center,,3060540709,public,,"Ajili, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4892703,11.181824,Lago Health Center,,3060540713,public,,"Lago, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.46116,11.3124717,Lamco Medicine Store,,3060540714,private,,"kukadi B, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.3868551,11.2733076,Nylebajam Dispensary,,3060540716,public,,"Beti, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4720387,11.3161964,Zangifadari Town Maternity,,3060540719,public,,"kukadi B, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.539942300000002,11.2705475,Zindi Dispensary,,3060540720,public,,"Ajili, Misau, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.2067728,11.2909621,Kurba Dispensary,,3060592157,public,,"Kurba, Giade, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.0434405,11.3195562,Bangire Dispensary,,3060601870,public,,"Bangire, Shira, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.8310643,11.200955300000002,Aru Dispensary,,3060617609,public,,"Tiyin A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.6748493,11.213302699999998,Dallaji Primary Health Center,,3060617611,public,,"Dallaji, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.7603215,11.1824897,Danina Dispensary,,3060617612,public,,"Katanga, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.7984969,11.2575509,K/Kanawa Dispensary,,3060617613,public,,"Gabanga A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.789077699999998,11.2242171,K/Kanawa Maternity,,3060617614,public,,"Gabanga A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.6746905,11.2128554,T/wada Dispensary,,3060617616,public,,"Dallaji, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.752393,11.1922212,Tuya General Hospital,,3060617617,public,,"Ranga A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.838791699999998,11.2219565,Unguwan Danya Dispensary,,3060617618,public,,"Tiyin A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.7089014,11.1862019,Wuha Dispensary,,3060617619,public,,"Dallaji, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.6035084,11.2266563,Nasaru Model Primary Health Center,,3060622674,public,,"Nasaru B, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.6478351,11.1927293,Yaryari Maternity,,3060622677,public,,"Tudun Wada, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.5488302,11.292423,Zazuka Dispensary,,3060622679,public,,"Nasaru A, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.3742457,11.330885,Kauyen Kayel Dispensary,,3060718667,public,,"Balma, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.0294413,11.2699449,Kafin Lemo Dispensary,,3060739270,public,,"Kafin Lemo, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.028189,11.2688329,Kafin Lemo Health Clinic,,3060739271,public,,"Kafin Lemo, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.013307199999998,11.2458923,Ringya Dispensary,,3060739272,public,,"Bashe, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.1185814,11.3171355,Shirgiya Health Clinic,,3060739273,public,,"Kafin Lemo, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
8.904884599999997,11.0141527,General Hospital Burra,,3060751962,public,,"Burra, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
8.8909881,11.0182683,Kawawa Dispensary,,3060751963,public,,"Burra, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
8.8936086,11.0356917,Magami Dispensary,,3060751964,public,,"Burra, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.0604132,11.044201199999998,Dana Dispensary,,3060828789,public,,"Kurmi, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
8.984697599999997,11.1278826,Kumba Dispensary,,3060828790,public,,"Bashe, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
8.991594300000003,11.0827384,Kurmi Maternity,,3060828792,public,,"Kurmi, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.0517878,11.1439308,Tirfa,,3060828793,public,,"Kurmi, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.153431800000002,11.159695,Ganji Dispensary,,3060832448,public,,"Kurmi, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.6397632,11.048619699999998,Bunga Dispensary,,3060968360,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.6643018,11.1019807,Disa Health Clinic,,3060968364,public,,"Wando, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.634895599999998,11.0893256,Ecwa Clinic Gwada,,3060968365,public,,"Tiffi, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.5818852,11.155357,Fadina Dispensary,,3060968366,public,,"Dingis, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.5980035,11.169462,Gidan Baki Dispensary,,3060968367,public,,"Nasaru B, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.598630300000002,11.1710083,Gidan Baki Maternity,,3060968368,public,,"Nasaru B, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.544204,11.1419265,Katsinawa Health Clinic,,3060968369,public,,"Dingis, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.5709013,11.091056,Ningi Health Post,,3060968372,public,,"Ningi East, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.5667367,11.0807458,Tsohurwar Tasha Vertinary,,3060968374,public,,"Ningi West, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.5864033,11.137718,Tuwashi Dispensary,,3060968375,public,,"Dingis, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.6874484,11.1077731,Badiyesu Maternity,,3061016980,public,,"Dagu, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.7408595,11.061612,Bakwi Dispensary,,3061016982,public,,"Zurgwai, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.6913598,11.1398274,Danji Health Center,,3061016984,public,,"Wando, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.7517647,11.171209,Ecwa Clinic,,3061016985,public,,"Katanga, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.701885,11.038274,G/Kawari Maternity,,3061016986,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.7401797,11.1705222,Jawan Maternity,,3061016990,public,,"Ranga B, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.7615196,11.112177099999998,Kadela Bubuna Primary Health Center,,3061016991,public,,"Baima, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.7494935,11.1746027,Tudun Alheri Project,,3061016997,public,,"Katanga, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.6919505,11.1268031,Wando Health Center,,3061016999,public,,"Wando, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.7225222,11.0837968,Zurgwai Health Clinic,,3061017000,public,,"Zurgwai, Warji, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.8534214,11.1661754,Bujala Dispensary,,3061046084,public,,"Tiyin A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.8667235,11.1485494,Kankare Maternity,,3061046085,public,,"Tiyin A, Warji, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.2947379,11.113369,Indabu Dispensary,,3061059220,public,,"Ganjuwa A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.3565633,11.1509185,Jimin Dispensary,,3061059221,public,,"Gabarin West, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4309163,11.139112400000002,Bula Dispensary,,3061115325,public,,"Gabarin West, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4142119,11.1441638,Daburai Dispensary,,3061115326,public,,"Gabarin West, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4391448,11.1152,Gabarin Health Center,,3061115327,public,,"Gabarin East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5122901,11.127754800000002,Gakkulam Audi Primary Health Center,,3061115328,public,,"Konkiyel, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.462041,11.146083099999998,Konkiyal Health Center,,3061115331,public,,"Konkiyel, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.3806791,11.0948493,Kwarati Dispensary,,3061116033,public,,"Darazo west, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.476154800000002,11.1400377,Sabu Maternity,,3061116034,public,,"Konkiyel, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.4475392,11.0557587,Tsamiya Maternity Clinic,,3061116035,public,,"Darazo East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.5996005,11.0550523,Gabchiyari Health Center,,3061128705,public,,"Gabchiyari, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.6305079,11.017094300000002,Kawuri Dispensary,,3061128707,public,,"Gabchiyari, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.6165271,10.8823615,Dambiji Dispensary,,3062631922,public,,"Yautare, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4107608,10.990977,Darazo Health Center,,3062740743,public,,"Darazo East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.3885778,10.8757757,Dauduwo Maternity,,3062740744,public,,"Gungura B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.4278125,10.8443966,Duwo Health Center,,3062740745,public,,"Gungura B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4368804,10.9513663,Zoro Dispensary,,3062740752,public,,"Tauya East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.3459336,10.9227692,Dayi Dispensary,,3079710869,public,,"Darazo west, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.3474594,10.9617405,Lugge Health Post,,3079710871,public,,"Darazo west, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.354312599999998,10.8418081,Nabayi Dispensary,,3079710873,public,,"Ganjuwa A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.1681522,10.8567396,Ganjuwa Dispensary,,3079726705,public,,"Ganjuwa A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.1711751,10.8547523,Ganjuwa Primary Health Center,,3079726706,public,,"Ganjuwa A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.9325116,10.9402076,Burku Maternity,,3079737435,public,,"Miya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.9698996,10.835355,Lulai Dispensary,,3079737437,private,,"Miya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.9376282,10.9632556,Tsagu Dispensary,,3079737438,public,,"Miya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.8112269,10.9808715,Guruku Maternity,,3079755760,public,,"Miya B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.8294831,10.8928065,Hameed Health Clinic,,3079755761,private,,"Miya B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.677879699999998,10.9488402,Maizuma Dispensary,,3079755762,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.8307616,10.8967439,Mingila Nursing Home,,3079755764,private,,"Miya B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.751941699999998,10.875445,Sabon Kariya Maternity,,3079755767,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.7555293,10.8691815,Sabon kariya Dispensary,,3079755768,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.7736505,10.908385699999998,Tsohuwar Kariya Health Clinic,,3079755769,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.5843665,10.8650361,Kafin Zaki Dispensary,,3079876439,public,,"Jangu, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.5837043,10.8888957,Kujara Maternity,,3079876440,public,,"Jangu, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.6321039,10.9748814,Kwalangwadi Maternity,,3079876441,public,,"Guda, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.5606163,10.9148414,Unguwan Galadima Dispensary,,3079876446,public,,"Jangu, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.2833493,10.9451302,Jimi Dispensary,,3079887738,public,,"Kudu Yamma, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
9.1785465,10.9151962,Kwangoro Dispensary,,3079887740,public,,"Yuwa, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.0265272,10.8683843,Kumba,,3079896892,public,,"Sama, Ningi, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
8.9458219,10.8068052,Burku Dispensary,,3079908116,public,,"Tama, Toro, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
8.8644826,10.6721124,Guruku Dispensary,,3079908117,public,,"Tama, Toro, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
9.6603125,10.8311307,Digawan Maigari Health Post,,3080114664,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
9.60756,10.73027,Wushi H Post,,3080114666,public,,"Kariya A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
9.6839045,10.686472,Ringim Dispensary,,3080166610,public,,"Kafin Madaki A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.036765699999998,10.8122617,Baya Dispensary,,3080189728,public,,"Ganjuwa A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.3129886,10.7182562,Duma Health Center,,3080202226,public,,"Kubi B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.23165,10.712126,Wailo Dispensary,,3080202228,public,,"Kubi A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.4828945,10.7234173,Buri-buri Dispensary,,3080217091,public,,"Gungura A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.5387936,10.7745498,Ganjigina Dispensary,,3080217093,public,,"Tauya East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.5426161,10.7952517,Tauya Maternity Health Center,,3080217094,public,,"Tauya East, Darazo, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
10.4563139,10.5496363,Boli Maternity,,3080240482,public,,"Dewu, Kirfi, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.4119604,10.5374308,Kafin Sarkin Yaki Health Center,,3080240487,public,,"Shongo, Kirfi, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.4606559,10.6420289,Kediya Dispensary,,3080240489,public,,"Gungura A, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,False,True
10.328956,10.5251922,Bure Dispensary,,3080247526,public,,"Shongo, Kirfi, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.2667621,10.4900593,Damanguza Dispensary,,3080247528,public,,"Kubi B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,True,True
10.3326812,10.6571861,Kara Dispensary,,3080247529,public,,"Kubi B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,False,True,True
10.0867306,10.5254879,Daben Health Center,,3080255579,public,,"Nassarawa B, Ganjuwa, Bauchi",hospital,,,,ehealthafrica.org,,True,False,True
